0,-1.542892291
0.5,-2.05241827612206
1,-1.97709704628047
1.5,-2.08484295207949
2,-2.32989936116624
2.5,-1.6890432515935
3,-0.864925745546477
3.5,-0.31448233255614
4,-1.29043404104182
4.5,-0.978151155830953
5,-0.598888534478821
5.5,-0.326412225630842
6,-0.788364422207195
6.5,-0.107089898659967
7,-0.0089468740200962
7.5,0.384769590571299
8,0.301396370992109
8.5,0.0624224162502411
9,-0.0618185387869516
9.5,1.26582443655073
10,1.7786147550876
10.5,1.7082980622638
11,1.54495671078589
11.5,1.21509289336074
12,0.999451029303762
12.5,1.12374834691592
13,0.690151027792364
13.5,0.291332047297528
14,0.0586498627500625
14.5,0.202182205592186
15,-0.0144794694176333
15.5,-0.906731376374099
16,-1.33767000094527
16.5,-1.03117951003683
17,-0.589290626278109
17.5,-0.523455649612293
18,-0.559065868533734
18.5,-0.23413765696861
19,0.198746100984103
19.5,0.191530974267565
20,0.0376908384969461
20.5,0.0827330670562674
21,-0.293741860522527
21.5,-0.026549209978306
22,-0.0657243556057061
22.5,-0.470031247928365
23,-0.0318986461773676
23.5,0.0274985973337536
24,0.0476162230312482
24.5,-0.170918472556902
25,-0.429087648443094
25.5,-0.579404216211604
26,-0.692942292034324
26.5,-1.01047812559171
27,-1.11929856156833
27.5,-1.08099742941613
28,-1.17293886039352
28.5,-1.05424210678496
29,-1.1047168266422
29.5,-0.625736000708681
30,-0.335792557675678
30.5,-0.644051684032203
31,-0.330206786063453
31.5,-0.186090070502001
32,0.420218190296445
32.5,-0.1335698295314
33,-1.01180289154284
33.5,-0.485854090606502
34,-0.147602691600724
34.5,15.0525062231979
35,30.1478999978009
35.5,45.3662464659648
36,60.7903781044993
36.5,75.7799483233166
37,90.4185173983972
37.5,104.835798979904
38,119.218410602802
38.5,133.942901027928
39,148.323782484377
39.5,163.965419871836
40,179.457112348791
40.5,179.596768903407
41,179.530031268298
41.5,180.065123649367
42,180.359087946653
42.5,179.955324899911
43,179.729812403696
43.5,179.984952134293
44,180.175112201481
44.5,180.396499645136
45,180.474319863354
45.5,180.564556561871
46,180.73592688808
46.5,180.832167493346
47,180.76656336387
47.5,180.429500586087
48,180.630207447677
48.5,180.758830179194
49,180.709263010726
49.5,179.839232416202
50,179.622587059833
50.5,179.41003876424
51,179.462299345374
51.5,179.74235279208
52,179.995102500959
52.5,180.303210125767
53,180.783785885945
53.5,180.921763840693
54,180.869238515461
54.5,181.017326666288
55,180.838611336892
55.5,180.108863394305
56,179.476884201109
56.5,179.453850308503
57,179.003700183125
57.5,178.618398389793
58,177.719396789849
58.5,178.459306560947
59,178.936598168861
59.5,179.243444283057
60,179.87158200232
60.5,180.398517138645
61,180.391911841
61.5,181.167461691803
62,181.489789016402
62.5,181.032283538889
63,181.383013257356
63.5,181.111396423805
64,180.853471879099
64.5,180.222234147542
65,179.052668784156
65.5,178.862851481004
66,178.907885226676
66.5,179.624330603009
67,180.101169271676
67.5,180.368769684431
68,180.440939690878
68.5,180.45307773349
69,180.40764034012
69.5,180.080084399316
70,179.832760075516
70.5,180.434163348739
71,180.156888890662
71.5,179.81044514822
72,179.32576796773
72.5,178.806683964794
73,178.703511790187
73.5,163.806396618349
74,148.74095304511
74.5,134.1635001447
75,119.120494129143
75.5,103.929173293929
76,88.7876501528642
76.5,74.5777678686019
77,59.7791475694567
77.5,44.9547461309151
78,30.3523791341041
78.5,15.5888017984903
79,0.990038423233486
79.5,0.508791191799943
80,0.00952925896925194
80.5,0.248205515251428
81,0.104412028023845
81.5,0.323655305636677
82,0.529126136261425
82.5,0.498199119965349
83,0.301705876358426
83.5,0.461634839130426
84,0.691218691740488
84.5,0.520409591385061
85,0.272679262803237
85.5,0.707729971978338
86,0.701545022191496
86.5,0.127221804437241
87,-0.661026582880268
87.5,-0.498638119161356
88,-0.228089821031304
88.5,-0.0360056595196738
89,-0.180428842348363
89.5,0.233267016847307
90,0.871512462993266
90.5,0.562801256483198
91,0.766542386282225
91.5,0.475624492509652
92,0.182151841072255
92.5,0.268847732665947
93,0.186130958365979
93.5,0.293641277051179
94,0.583744335806159
94.5,1.1351871388833
95,1.72879934433564
95.5,1.45208455261024
96,1.12818213362168
96.5,1.29465973682143
97,1.66100339221113
97.5,1.71516208073386
98,2.03586300238536
98.5,2.29837069997413
99,2.29452976180106
99.5,2.20645451801749
100,1.51424372170653
100.5,1.28855393558457
101,0.890596019540183
101.5,1.08484918863718
102,0.885997035864378
102.5,0.751502414494425
103,0.818737134314304
103.5,0.263099054907173
104,-0.141217312992367
104.5,-0.273453362905528
105,-0.13643925575137
105.5,-0.382070082065141
106,-0.0601643370470697
106.5,-0.190432298694844
107,0.40731238889353
107.5,0.548499539415857
108,0.661091097205315
108.5,-0.132820945740477
109,-0.183403393016107
109.5,-0.0849909079479261
110,-0.835319951498391
110.5,-1.10633548382431
111,-1.74367055993625
111.5,-1.40449151807367
112,-1.07540547967693
112.5,14.1351802037136
113,29.6051824822624
113.5,44.8680691427308
114,60.4156896903758
114.5,75.2931692313607
115,90.2886842546045
115.5,104.905133243161
116,119.375269596047
116.5,133.910928977946
117,148.665673857747
117.5,163.424775846489
118,178.241186169524
118.5,178.543270483083
119,178.937758359049
119.5,178.65279001259
120,178.292047195875
120.5,178.964997737789
121,179.02618313161
121.5,178.935117714055
122,179.271134526828
122.5,180.107966994849
123,180.909374421135
123.5,180.767198361733
124,181.072928949444
124.5,181.437496757204
125,181.382344650792
125.5,180.530731528008
126,179.741322899601
126.5,179.162874088234
127,178.797219553208
127.5,178.495600155825
128,178.513033457736
128.5,179.082604512435
129,179.808555012445
129.5,180.370047929515
130,180.413499982741
130.5,180.195716579102
131,180.156107438495
131.5,179.894064216704
132,179.330224675609
132.5,178.67750003531
133,177.899973459533
133.5,178.112600705922
134,178.351914581248
134.5,178.575062547576
135,178.780873167915
135.5,179.1777563111
136,180.097713977641
136.5,179.321486981729
137,178.921737521731
137.5,179.133063028657
138,179.35667209103
138.5,179.140404813927
139,178.963951829345
139.5,179.258024709669
140,179.62236311595
140.5,179.719947095666
141,179.420818476991
141.5,179.743243287546
142,179.895106425817
142.5,179.919785197265
143,180.061369067101
143.5,180.349236294625
144,180.539814723645
144.5,180.27427122173
145,179.642300783168
145.5,179.801640904485
146,180.216309793006
146.5,179.516153973718
147,179.396882830854
147.5,179.707971656977
148,179.863778622506
148.5,179.606720680529
149,179.679715567153
149.5,179.784289362218
150,179.871885950071
150.5,180.269264527367
151,180.638566491513
151.5,165.526045707896
152,150.947561129272
152.5,136.086231788686
153,121.531341370746
153.5,106.143989723773
154,91.0333865432207
154.5,75.8153213549135
155,60.6481397805173
155.5,45.3862055534585
156,30.714371215315
156.5,15.8220245003007
157,0.606123101498454
157.5,0.536450677244929
158,0.426724985085627
158.5,0.231663360462989
159,0.255395773455405
159.5,1.06341065693985
160,1.35877547088825
160.5,1.47170544275454
161,1.08885298986542
161.5,1.33662456585111
162,1.51030840723502
162.5,1.19155848041009
163,0.994506322024137
163.5,1.21669433109136
164,1.39877394439901
164.5,1.59055908791456
165,1.65567517248286
165.5,1.75564324030114
166,2.19173536654762
166.5,2.00108966088047
167,2.02552346597128
167.5,1.59545969108208
168,1.80815816896578
168.5,1.61129987347212
169,0.643709642828668
169.5,0.408313381160355
170,0.193939510917772
170.5,0.385114193517921
171,0.405229658304506
171.5,0.333100162200111
172,0.678887105175448
172.5,0.757502597336298
173,1.12859632472941
173.5,1.48792101723944
174,1.4584403668853
174.5,1.39610849953567
175,1.11772017882882
175.5,1.44395727582349
176,1.6669903704811
176.5,1.53801212422081
177,1.18410565920729
177.5,1.67613342409672
178,1.77349880703983
178.5,1.49207869706174
179,1.39781636629255
179.5,1.38394433289196
180,1.11391526626042
180.5,1.05606711967025
181,0.871173413006574
181.5,0.20216484069411
182,0.242552050827413
182.5,0.23477033480512
183,0.2310280383833
183.5,0.214908347443952
184,0.116877836636093
184.5,-0.0927596996182842
185,-0.445255228482239
185.5,-0.026264423071126
186,0.292947214765888
186.5,0.0890225718021043
187,-0.417776412222565
187.5,0.384169691385836
188,0.887330260851002
188.5,0.968557883420971
189,1.18060293788437
189.5,1.59324575245191
190,2.20417852223054
190.5,16.7191439656727
191,31.031685800729
191.5,45.8377087341214
192,60.6940229719643
192.5,75.6392707243397
193,90.1083358544637
193.5,105.414946811189
194,121.018115012472
194.5,135.723007575731
195,150.334724015
195.5,165.099078054735
196,179.916462086788
196.5,179.348881878228
197,179.024488439068
197.5,179.478349408347
198,179.279709803841
198.5,179.818320402283
199,180.341065957665
199.5,180.480745937062
200,180.377591141969
200.5,180.147859983741
201,180.28204593909
201.5,179.940830521606
202,179.390792172606
202.5,179.636297661819
203,179.958923141944
203.5,180.075982184902
204,179.886533809947
204.5,179.8401665201
205,179.474476701042
205.5,180.06342639268
206,180.819658666245
206.5,180.817487770314
207,180.718661018719
207.5,181.09996580647
208,181.451113328847
208.5,180.627631503058
209,179.973631310476
209.5,179.992312890878
210,179.765554908482
210.5,179.810464899648
211,180.109300964063
211.5,180.211401912145
212,180.543822820379
212.5,180.829945737157
213,181.373269809351
213.5,181.202392682171
214,180.8685072235
214.5,180.70748019858
215,180.943985125892
215.5,180.942518463487
216,180.99791206693
216.5,181.022885717858
217,180.929818060752
217.5,180.426443685101
218,180.091185181588
218.5,180.149423417707
219,179.988224653652
219.5,180.414142716724
220,180.529763671453
220.5,180.431386472524
221,180.788389148286
221.5,180.618758242063
222,179.930097267089
222.5,180.099723726276
223,179.985158690481
223.5,180.2707332325
224,180.697612948632
224.5,180.88857828276
225,180.520119755899
225.5,180.816016907811
226,180.499354026971
226.5,180.375753375844
227,180.322157139489
227.5,180.597973180984
228,181.005639488574
228.5,181.126201382651
229,180.826078009397
229.5,165.726898323313
230,150.937056106942
230.5,136.197605057119
231,121.002007337959
231.5,106.240272715978
232,91.1912761703259
232.5,75.7198316286876
233,60.7444816662985
233.5,45.8430333093642
234,30.5496254492109
234.5,15.2336348945055
235,0.132253314153076
235.5,0.393279639286021
236,0.630641102489847
236.5,0.957831816663315
237,1.09171851909323
237.5,0.386838259027826
238,0.542175004644605
238.5,0.0153571773739998
239,-0.316236155210532
239.5,-0.664884779194836
240,-0.917010567168433
240.5,-0.556830061764458
241,0.273495860169987
241.5,0.232054135166152
242,0.493839915489446
242.5,0.614749959866231
243,0.493679061920801
243.5,0.205250856537191
244,0.0167512756975441
244.5,0.165629124852046
245,0.524519994304967
245.5,0.459181671430599
246,0.564571419200803
246.5,0.769546474619347
247,0.564371128242897
247.5,0.368121873395694
248,0.419009760982846
248.5,0.158696362614165
249,-0.202174579861065
249.5,-0.478175537287854
250,-1.00104585953667
250.5,-0.852328101758957
251,-1.00085135235693
251.5,-0.472632368030787
252,-0.409641638101533
252.5,0.00839779310544486
253,0.465056610289793
253.5,0.574533446706454
254,0.478964171102518
254.5,0.765275694266137
255,1.0499318556202
255.5,0.982755956780267
256,0.738604662334012
256.5,0.347865060167891
257,0.112468585716471
257.5,0.517907725381974
258,0.617933756513196
258.5,0.606839949515063
259,0.795628096196822
259.5,1.50143893238786
260,1.61958839464344
260.5,2.22464923269357
261,2.43587797052658
261.5,2.6184576623744
262,2.99336356022167
262.5,2.91814621880565
263,2.79686042660728
263.5,2.14310315583654
264,1.13966184667487
264.5,0.446428355083583
265,-0.0588128669109551
265.5,0.573035957422206
266,0.743735214518495
266.5,0.981342921989551
267,0.642424625688079
267.5,1.19345918322742
268,1.70460317783011
268.5,15.7967764193314
269,30.5503515972375
269.5,45.1717967933224
270,59.9910305026528
270.5,74.7805091572901
271,89.2060358546772
271.5,104.269343959473
272,119.194895273974
272.5,134.149462880161
273,149.114725025575
273.5,164.587111113972
274,179.927962882656
274.5,180.236296803961
275,179.895857174923
275.5,180.122488965396
276,180.297175578983
276.5,179.934596882842
277,179.112890937905
277.5,178.828623536108
278,178.841406743971
278.5,179.402280536319
279,179.458820360033
279.5,179.533232662727
280,179.986425519708
280.5,179.885087142762
281,180.001735159974
281.5,179.999232673088
282,179.997286783506
282.5,180.335743141123
283,180.116761976837
283.5,180.237368182399
284,179.631638833561
284.5,178.901000141315
285,178.307117345775
285.5,177.950935840782
286,178.01853346495
286.5,178.203896851998
287,178.295790749337
287.5,178.581314359437
288,178.870176236137
288.5,178.875364453139
289,178.700929297026
289.5,178.952879188398
290,179.361588694093
290.5,179.538470826016
291,179.752522971572
291.5,180.088848287961
292,180.083128692416
292.5,180.486486706661
293,180.410011111736
293.5,180.394265060805
294,180.732979390476
294.5,180.727384958863
295,180.773798692856
295.5,180.886375578173
296,180.949919031691
296.5,180.565452141647
297,179.781063312287
297.5,180.296921890569
298,180.644245645933
298.5,180.530687373937
299,180.307312838553
299.5,180.964664578774
300,181.515726560611
300.5,180.938214030972
301,180.308291382126
301.5,180.630918168283
302,180.594401102066
302.5,180.487752023278
303,180.432275089398
303.5,180.660598063841
304,180.918438949124
304.5,180.300865681368
305,179.759667757603
305.5,180.068317477425
306,179.954611463842
306.5,180.136826263111
307,180.396717164705
307.5,165.543555336557
308,150.868199319889
308.5,135.971194142168
309,120.676193508943
309.5,105.256107719068
310,89.8138230519305
310.5,75.2320365528829
311,61.3139568653867
311.5,46.1736511573427
312,30.9602325734113
312.5,16.4072571232865
313,1.91616329320672
313.5,1.14363662550247
314,0.213289884394072
314.5,0.114718130010289
315,-0.0336025624243632
315.5,0.125975867608872
316,0.535647576138985
316.5,0.888255993507101
317,1.1199085235678
317.5,1.55437037305586
318,1.91978539774937
318.5,1.19411680393691
319,0.504065114253763
319.5,0.763441759990599
320,0.586165669907189
320.5,0.0670196399355518
321,0.0395943257480553
321.5,0.393666151531875
322,1.03843881025739
322.5,0.89149232374956
323,0.184627453481824
323.5,-0.0750035609705151
324,-0.0729372241714259
324.5,-0.142974265161058
325,-0.136406499593875
325.5,0.824860140019325
326,1.42961120428231
326.5,1.09276570350761
327,1.14109583517842
327.5,0.646852616294439
328,0.297488267124606
328.5,-0.228349319931908
329,-0.493133809099731
329.5,0.339646274983636
330,1.13882224960827
330.5,1.30322459955204
331,1.30500139641634
331.5,0.805211493633976
332,0.431571393469142
332.5,0.163473818192415
333,0.204784154824551
333.5,0.0896230865145071
334,-0.304014069553261
334.5,-0.102774868378276
335,0.0638256177724088
335.5,-0.0118279758605695
336,-0.444608798070306
336.5,0.0543878411106107
337,0.624714201244274
337.5,0.214494950071469
338,0.137679882960924
338.5,0.0508919793995801
339,-0.044431347506702
339.5,-0.0200655622221007
340,0.119768454416715
340.5,0.435019673904321
341,0.778173863336974
341.5,0.17743756498885
342,-0.252395324050894
342.5,-0.418167624650835
343,-0.705612980216642
343.5,-0.562007742932451
344,-0.918997801262037
344.5,-0.340696270614501
345,-0.262204701102121
345.5,-0.464291132476262
346,-0.822939779142132
346.5,14.3051352115353
347,29.294548294809
347.5,44.0322880821037
348,59.0821204834476
348.5,74.664205503796
349,90.2558387044908
349.5,105.130226647456
350,120.143503807135
350.5,135.414789964966
351,150.6468464804
351.5,165.331555155544
352,180.426909965137
352.5,180.55040831704
353,180.402959562552
353.5,180.222992646152
354,180.328566567193
354.5,180.036052385373
355,179.661240741779
355.5,179.806540475542
356,179.93927466309
356.5,179.614799647592
357,179.399872881006
357.5,179.363275252873
358,179.217260493112
358.5,179.103387448955
359,179.207558529186
359.5,179.709429909571
360,179.964062863233
360.5,179.920746900492
361,179.759071811567
361.5,180.122995256686
362,180.140608155064
362.5,179.556600645455
363,179.23269705979
363.5,179.719647808961
364,180.308226241587
364.5,180.110327398584
365,179.756334778292
365.5,180.028625117001
366,179.964051838448
366.5,179.470924685839
367,179.11778237541
367.5,178.963579715416
368,178.767794524463
368.5,178.97395542456
369,179.506666548535
369.5,179.777996137127
370,179.79156611257
370.5,180.357368289539
371,180.669466861494
371.5,180.798729899711
372,180.750278580091
372.5,180.436698534345
373,180.08764043611
373.5,179.567000198104
374,179.058711932692
374.5,179.166399491061
375,179.229889787602
375.5,179.360152495674
376,179.424531489379
376.5,179.834567638842
377,180.321203918796
377.5,179.674576441703
378,179.539566848485
378.5,179.802797296653
379,180.456498817242
379.5,180.423152143999
380,180.833258474633
380.5,181.827098475188
381,182.309978961557
381.5,182.172402913104
382,181.893827176987
382.5,181.970879003837
383,181.952321625016
383.5,181.13440789576
384,180.433049887661
384.5,180.360671566278
385,180.171617519715
385.5,164.025421303512
386,148.286906635219
386.5,133.909769567233
387,119.720176865401
387.5,104.869595180169
388,89.6998354089177
388.5,75.0653915881748
389,60.5348465337899
389.5,44.9271299870244
390,29.6714538898532
390.5,14.8829093340821
391,-0.301490002010496
391.5,0.0219975141355349
392,-0.0536535754910688
392.5,-0.302112032271793
393,-0.352921588829986
393.5,-0.606294578146958
394,-0.527293287412022
394.5,-0.598645243638316
395,-0.826403280426518
395.5,-0.918098401069869
396,-1.10786645466715
396.5,-1.14458067162366
397,-1.43625799745359
397.5,-0.982026863712861
398,-0.656622985627109
398.5,-0.130215993947218
399,-0.0664887594987249
399.5,0.495965668300528
400,0.74689326582768
400.5,0.348575559492815
401,0.125791002695962
401.5,-0.273184776889309
402,-0.758915249848883
402.5,-1.4162885149625
403,-1.90301449829462
403.5,-1.62323285557051
404,-1.52831713518327
404.5,-1.40846428372282
405,-0.85214107747862
405.5,-0.553352394231922
406,0.117305204986508
406.5,0.179558124853429
407,0.319729845763788
407.5,0.394849882099891
408,0.357725655631839
408.5,0.326409538779387
409,0.595670595016031
409.5,0.335181361883315
410,0.548121099619095
410.5,0.584348785593249
411,1.39622875929376
411.5,1.01579835529452
412,0.782822927093036
412.5,0.705176044070356
413,0.281708959355399
413.5,-0.00334899880459716
414,-0.455550407173973
414.5,-0.507290350116193
415,-0.077725155722419
415.5,-0.311561029167308
416,-0.490127628635605
416.5,-0.483543931283464
417,-0.676194324417168
417.5,-1.10294551129863
418,-1.07589384432009
418.5,-0.830901884102104
419,-0.487050817706233
419.5,-0.43322520235472
420,0.072606262550778
420.5,0.138202804043999
421,0.283488567422808
421.5,0.0665491370147606
422,-0.41899120202504
422.5,-0.312478235975561
423,-0.233611834978888
423.5,-0.613861698400342
424,-1.12338481484255
424.5,-1.01672311251775
425,-0.555584244704448
